,Symbol,Company Name,Price,PrevDayClose,ChangeInPercentage,volumn
1639,NSE:LYPSAGEMS,Lypsa Gems & Jewellery Limited,5.35,5.6,-4.46,64587.0
1641,NSE:S&SPOWER,S&S Power Switchgears Limited,31.4,29.95,4.84,3684.0
1642,NSE:TGBHOTELS,TGB Banquets And Hotels Limited,11.85,11.6,2.16,110062.0
1644,NSE:CYBERMEDIA,Cyber Media (India) Limited,9.65,10.1,-4.46,10810.0
1645,NSE:HBSL,HB Stockholdings Limited,38.85,39.05,-0.51,9819.0
1646,NSE:EASTSILK,Eastern Silk Industries Limited,5.25,5.5,-4.55,102387.0
1648,NSE:MITTAL,Mittal Life Style Limited,10.8,10.45,2.39,97489.0
1649,NSE:INDLMETER,IMP Powers Limited,13.5,12.85,5.06,60460.0
1651,NSE:HILTON,Hilton Metal Forging Limited,13.75,13.1,4.96,34408.0
1652,NSE:CASTEXTECH,Castex Technologies Limited,0.8,0.75,6.67,251352.0
1653,NSE:EMCO,Emco Limited,2.1,2.2,-4.55,29296.0
1655,NSE:HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,1.35,1.35,0.0,89303.0
1656,NSE:CANDC,C & C Constructions Limited,3.05,3.2,-4.69,78900.0
1658,NSE:TNTELE,Tamilnadu Telecommunication Limited,9.3,9.55,-2.62,13367.0
1660,NSE:MOHOTAIND,Mohota Industries Limited,10.25,10.45,-1.91,21713.0
1662,NSE:SETUINFRA,Setubandhan Infrastructure Limited,1.25,1.2,4.17,294171.0
1663,NSE:MASKINVEST,Mask Investments Limited,38.0,38.0,0.0,13.0
1666,NSE:ZENITHSTL,Zenith Steel Pipes & Industries Limited,0.85,0.8,6.25,7851.0
1669,NSE:DALALSTCOM,DSJ Communications Limited,1.0,1.05,-4.76,16300.0
1670,NSE:UMESLTD,Usha Martin Education & Solutions Limited,4.0,4.0,0.0,63676.0
1672,NSE:IMPEXFERRO,Impex Ferro Tech Limited,1.2,1.2,0.0,4522.0
1673,NSE:TVVISION,TV Vision Limited,2.3,2.2,4.55,4407.0
1674,NSE:VICEROY,Viceroy Hotels Limited,4.4,4.2,4.76,79942.0
1675,NSE:PAEL,PAE Limited,7.05,7.0,0.71,1478.0
1677,NSE:EASUNREYRL,Easun Reyrolle Limited,2.85,2.9,-1.72,6515.0
1679,NSE:DNAMEDIA,Diligent Media Corporation Limited,2.45,2.35,4.26,175349.0
1681,NSE:BARTRONICS,Bartronics India Limited,4.1,4.0,2.5,31368.0
1682,NSE:SANCO,Sanco Industries Limited,8.9,8.95,-0.56,45637.0
1683,NSE:ONELIFECAP,Onelife Capital Advisors Limited,18.1,18.8,-3.72,15251.0
1684,NSE:PREMIER,Premier Limited,4.0,3.9,2.56,17410.0
1685,NSE:NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,7.65,7.95,-3.77,3349.0
1689,NSE:EUROTEXIND,Eurotex Industries and Exports Limited,13.5,12.95,4.25,11019.0
1692,NSE:RAJRAYON,Raj Rayon Industries Limited,0.4,0.45,-11.11,1276928.0
1693,NSE:ALPSINDUS,Alps Industries Limited,3.75,3.9,-3.85,94510.0
1694,NSE:NORBTEAEXP,Norben Tea & Exports Limited,7.2,7.3,-1.37,2765.0
1695,NSE:GLFL,Gujarat Lease Financing Limited,3.2,2.95,8.47,6361.0
1696,NSE:SPENTEX,Spentex Industries Limited,1.35,1.35,0.0,5645.0
1697,NSE:NIRAJISPAT,Niraj Ispat Industries Limited,120.0,122.0,-1.64,0.0
1701,NSE:SUBCAPCITY,International Constructions Limited,20.0,20.15,-0.74,2102.0
1704,NSE:GTNTEX,GTN Textiles Limited,8.25,8.25,0.0,5021.0
1705,NSE:GFSTEELS,Grand Foundry Limited,4.05,3.9,3.85,7471.0
1707,NSE:TCIFINANCE,TCI Finance Limited,5.3,5.3,0.0,1140.0
1708,NSE:KALYANI,Kalyani Commercials Limited,60.0,61.0,-1.64,0.0
1709,NSE:TFL,Transwarranty Finance Limited,6.2,6.05,2.48,36313.0
1710,NSE:CREATIVEYE,Creative Eye Limited,4.0,3.85,3.9,3200.0
1711,NSE:VIJIFIN,Viji Finance Limited,2.1,2.0,5.0,50264.0
1712,NSE:KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,2.65,2.75,-3.64,8925.0
1713,NSE:BKMINDST,Bkm Industries Limited,1.35,1.4,-3.57,55254.0
1717,NSE:TANTIACONS,Tantia Constructions Limited,7.0,7.35,-4.76,9079.0
1722,NSE:TECHIN,Techindia Nirman Limited,6.35,6.65,-4.51,38758.0
1723,NSE:RADAAN,Radaan Mediaworks India Limited,1.5,1.45,3.45,93254.0
1725,NSE:LAKPRE,Lakshmi Precision Screws Limited,4.6,4.65,-1.08,2262.0
1727,NSE:NTL,Neueon Towers Limited,2.6,2.7,-3.7,105001.0
1728,NSE:RAMSARUP,Ramsarup Industries Limited,1.3,1.35,-3.7,1025.0
1730,NSE:ARENTERP,Rajdarshan Industries Limited,28.25,28.65,-1.4,6171.0
1733,NSE:JIKIND,JIK Industries Limited,0.45,0.5,-10.0,2514.0
1734,NSE:THOMASCOTT,Thomas Scott (India) Limited,18.35,18.05,1.66,4478.0
1735,NSE:MELSTAR,Melstar Information Technologies Limited,3.65,3.55,2.82,3533.0
1736,NSE:ORTEL,Ortel Communications Limited,1.35,1.35,0.0,0.0
1737,NSE:DCMFINSERV,DCM Financial Services Limited,3.0,2.9,3.45,4977.0
1738,NSE:GISOLUTION,GI Engineering Solutions Limited,3.95,3.8,3.95,6072.0
1739,NSE:JAINSTUDIO,Jain Studios Limited,2.3,2.2,4.55,16200.0
1740,NSE:HOTELRUGBY,Hotel Rugby Limited,2.95,2.85,3.51,13.0
1741,NSE:SABEVENTS,Sab Events & Governance Now Media Limited,3.05,3.15,-3.17,20011.0
1742,NSE:BLUECHIP,Blue Chip India Limited,0.45,0.4,12.5,20420.0
